network,title,seed,wd,layer_index,layer_name,layer_label,method_name,method_label,wd_value
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,1,features.1.conv.0.0,f.1.c.0.0,ouidecay,OUIDecay,0.0016890534524966762
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,2,features.1.conv.1,f.1.c.1,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,2,features.1.conv.1,f.1.c.1,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,2,features.1.conv.1,f.1.c.1,ouidecay,OUIDecay,0.0016515289355960318
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,3,features.2.conv.0.0,f.2.c.0.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,3,features.2.conv.0.0,f.2.c.0.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,3,features.2.conv.0.0,f.2.c.0.0,ouidecay,OUIDecay,0.002296289874802447
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,4,features.2.conv.1.0,f.2.c.1.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,4,features.2.conv.1.0,f.2.c.1.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,4,features.2.conv.1.0,f.2.c.1.0,ouidecay,OUIDecay,0.0013853566216084595
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,5,features.2.conv.2,f.2.c.2,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,5,features.2.conv.2,f.2.c.2,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,5,features.2.conv.2,f.2.c.2,ouidecay,OUIDecay,0.0017106871606575008
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,6,features.3.conv.0.0,f.3.c.0.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,6,features.3.conv.0.0,f.3.c.0.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,6,features.3.conv.0.0,f.3.c.0.0,ouidecay,OUIDecay,0.0024303921248944893
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,7,features.3.conv.1.0,f.3.c.1.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,7,features.3.conv.1.0,f.3.c.1.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,7,features.3.conv.1.0,f.3.c.1.0,ouidecay,OUIDecay,0.0018589495769973997
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,8,features.3.conv.2,f.3.c.2,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,8,features.3.conv.2,f.3.c.2,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,8,features.3.conv.2,f.3.c.2,ouidecay,OUIDecay,0.0016568783906324915
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,9,features.4.conv.0.0,f.4.c.0.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,9,features.4.conv.0.0,f.4.c.0.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,9,features.4.conv.0.0,f.4.c.0.0,ouidecay,OUIDecay,0.0024703028904860492
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,10,features.4.conv.1.0,f.4.c.1.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,10,features.4.conv.1.0,f.4.c.1.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,10,features.4.conv.1.0,f.4.c.1.0,ouidecay,OUIDecay,0.001084570463871439
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,11,features.4.conv.2,f.4.c.2,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,11,features.4.conv.2,f.4.c.2,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,11,features.4.conv.2,f.4.c.2,ouidecay,OUIDecay,0.0016848053939796223
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,12,features.5.conv.0.0,f.5.c.0.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,12,features.5.conv.0.0,f.5.c.0.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,12,features.5.conv.0.0,f.5.c.0.0,ouidecay,OUIDecay,0.002471050282129034
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,13,features.5.conv.1.0,f.5.c.1.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,13,features.5.conv.1.0,f.5.c.1.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,13,features.5.conv.1.0,f.5.c.1.0,ouidecay,OUIDecay,0.001846821683373028
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,14,features.5.conv.2,f.5.c.2,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,14,features.5.conv.2,f.5.c.2,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,14,features.5.conv.2,f.5.c.2,ouidecay,OUIDecay,0.0017911248585314482
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,15,features.6.conv.0.0,f.6.c.0.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,15,features.6.conv.0.0,f.6.c.0.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,15,features.6.conv.0.0,f.6.c.0.0,ouidecay,OUIDecay,0.002499999975833267
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,16,features.6.conv.1.0,f.6.c.1.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,16,features.6.conv.1.0,f.6.c.1.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,16,features.6.conv.1.0,f.6.c.1.0,ouidecay,OUIDecay,0.0019213396810506948
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,17,features.6.conv.2,f.6.c.2,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,17,features.6.conv.2,f.6.c.2,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,17,features.6.conv.2,f.6.c.2,ouidecay,OUIDecay,0.002062882601997438
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,18,features.7.conv.0.0,f.7.c.0.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,18,features.7.conv.0.0,f.7.c.0.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,18,features.7.conv.0.0,f.7.c.0.0,ouidecay,OUIDecay,0.00247187629350735
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,19,features.7.conv.1.0,f.7.c.1.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,19,features.7.conv.1.0,f.7.c.1.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,19,features.7.conv.1.0,f.7.c.1.0,ouidecay,OUIDecay,0.0010853178123009378
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,20,features.7.conv.2,f.7.c.2,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,20,features.7.conv.2,f.7.c.2,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,20,features.7.conv.2,f.7.c.2,ouidecay,OUIDecay,0.001651056929094137
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,21,features.8.conv.0.0,f.8.c.0.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,21,features.8.conv.0.0,f.8.c.0.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,21,features.8.conv.0.0,f.8.c.0.0,ouidecay,OUIDecay,0.0022443298065128563
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,22,features.8.conv.1.0,f.8.c.1.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,22,features.8.conv.1.0,f.8.c.1.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,22,features.8.conv.1.0,f.8.c.1.0,ouidecay,OUIDecay,0.0016263356461753726
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,23,features.8.conv.2,f.8.c.2,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,23,features.8.conv.2,f.8.c.2,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,23,features.8.conv.2,f.8.c.2,ouidecay,OUIDecay,0.002004825802264365
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,24,features.9.conv.0.0,f.9.c.0.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,24,features.9.conv.0.0,f.9.c.0.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,24,features.9.conv.0.0,f.9.c.0.0,ouidecay,OUIDecay,0.0014372577034898087
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,25,features.9.conv.1.0,f.9.c.1.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,25,features.9.conv.1.0,f.9.c.1.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,25,features.9.conv.1.0,f.9.c.1.0,ouidecay,OUIDecay,0.0010998123500981253
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,26,features.9.conv.2,f.9.c.2,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,26,features.9.conv.2,f.9.c.2,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,26,features.9.conv.2,f.9.c.2,ouidecay,OUIDecay,0.0018567337622948396
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,27,features.10.conv.0.0,f.10.c.0.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,27,features.10.conv.0.0,f.10.c.0.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,27,features.10.conv.0.0,f.10.c.0.0,ouidecay,OUIDecay,0.0011417422802224493
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,28,features.10.conv.1.0,f.10.c.1.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,28,features.10.conv.1.0,f.10.c.1.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,28,features.10.conv.1.0,f.10.c.1.0,ouidecay,OUIDecay,0.0009069485315316095
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,29,features.10.conv.2,f.10.c.2,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,29,features.10.conv.2,f.10.c.2,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,29,features.10.conv.2,f.10.c.2,ouidecay,OUIDecay,0.0010795750569248862
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,30,features.11.conv.0.0,f.11.c.0.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,30,features.11.conv.0.0,f.11.c.0.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,30,features.11.conv.0.0,f.11.c.0.0,ouidecay,OUIDecay,0.0011798469525756794
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,31,features.11.conv.1.0,f.11.c.1.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,31,features.11.conv.1.0,f.11.c.1.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,31,features.11.conv.1.0,f.11.c.1.0,ouidecay,OUIDecay,0.0009405200083833796
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,32,features.11.conv.2,f.11.c.2,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,32,features.11.conv.2,f.11.c.2,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,32,features.11.conv.2,f.11.c.2,ouidecay,OUIDecay,0.0016675772142784393
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,33,features.12.conv.0.0,f.12.c.0.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,33,features.12.conv.0.0,f.12.c.0.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,33,features.12.conv.0.0,f.12.c.0.0,ouidecay,OUIDecay,0.0004115547506285318
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,34,features.12.conv.1.0,f.12.c.1.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,34,features.12.conv.1.0,f.12.c.1.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,34,features.12.conv.1.0,f.12.c.1.0,ouidecay,OUIDecay,0.00035485496238615914
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,35,features.12.conv.2,f.12.c.2,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,35,features.12.conv.2,f.12.c.2,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,35,features.12.conv.2,f.12.c.2,ouidecay,OUIDecay,0.0014587536470576116
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,36,features.13.conv.0.0,f.13.c.0.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,36,features.13.conv.0.0,f.13.c.0.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,36,features.13.conv.0.0,f.13.c.0.0,ouidecay,OUIDecay,0.0003923467054588791
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,37,features.13.conv.1.0,f.13.c.1.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,37,features.13.conv.1.0,f.13.c.1.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,37,features.13.conv.1.0,f.13.c.1.0,ouidecay,OUIDecay,0.00033329999999999997
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,38,features.13.conv.2,f.13.c.2,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,38,features.13.conv.2,f.13.c.2,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,38,features.13.conv.2,f.13.c.2,ouidecay,OUIDecay,0.001601496275204163
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,39,features.14.conv.0.0,f.14.c.0.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,39,features.14.conv.0.0,f.14.c.0.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,39,features.14.conv.0.0,f.14.c.0.0,ouidecay,OUIDecay,0.00062813362249371
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,40,features.14.conv.1.0,f.14.c.1.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,40,features.14.conv.1.0,f.14.c.1.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,40,features.14.conv.1.0,f.14.c.1.0,ouidecay,OUIDecay,0.0004509672899356321
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,41,features.14.conv.2,f.14.c.2,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,41,features.14.conv.2,f.14.c.2,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,41,features.14.conv.2,f.14.c.2,ouidecay,OUIDecay,0.0018027834248900505
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,42,features.15.conv.0.0,f.15.c.0.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,42,features.15.conv.0.0,f.15.c.0.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,42,features.15.conv.0.0,f.15.c.0.0,ouidecay,OUIDecay,0.0007796621501085084
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,43,features.15.conv.1.0,f.15.c.1.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,43,features.15.conv.1.0,f.15.c.1.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,43,features.15.conv.1.0,f.15.c.1.0,ouidecay,OUIDecay,0.0005567413426775296
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,44,features.15.conv.2,f.15.c.2,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,44,features.15.conv.2,f.15.c.2,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,44,features.15.conv.2,f.15.c.2,ouidecay,OUIDecay,0.0011580461378649133
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,45,features.16.conv.0.0,f.16.c.0.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,45,features.16.conv.0.0,f.16.c.0.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,45,features.16.conv.0.0,f.16.c.0.0,ouidecay,OUIDecay,0.0006751992305397899
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,46,features.16.conv.1.0,f.16.c.1.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,46,features.16.conv.1.0,f.16.c.1.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,46,features.16.conv.1.0,f.16.c.1.0,ouidecay,OUIDecay,0.000566948476078759
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,47,features.16.conv.2,f.16.c.2,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,47,features.16.conv.2,f.16.c.2,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,47,features.16.conv.2,f.16.c.2,ouidecay,OUIDecay,0.0013199916003549435
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,48,features.17.conv.0.0,f.17.c.0.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,48,features.17.conv.0.0,f.17.c.0.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,48,features.17.conv.0.0,f.17.c.0.0,ouidecay,OUIDecay,0.0005327162074097306
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,49,features.17.conv.1.0,f.17.c.1.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,49,features.17.conv.1.0,f.17.c.1.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,49,features.17.conv.1.0,f.17.c.1.0,ouidecay,OUIDecay,0.0004224672829678311
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,50,features.17.conv.2,f.17.c.2,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,50,features.17.conv.2,f.17.c.2,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,50,features.17.conv.2,f.17.c.2,ouidecay,OUIDecay,0.0020761342191089253
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,51,features.18.0,f.18.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,51,features.18.0,f.18.0,adadecayg,AdaDecayG,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,51,features.18.0,f.18.0,ouidecay,OUIDecay,0.0016503282921040293
